OGLE-SMC-ACEP-072  17.525 18.068  1.2337780 0.0000065  6000.77727  0.441  0.503 4.348  0.336 2.324
OGLE-SMC-ACEP-073  17.816 18.344  0.8853022 0.0000006  6000.19521  0.817  0.430 4.152  0.306 1.925
OGLE-SMC-ACEP-074  18.239 18.910  0.8246316 0.0000015  6000.08039  0.358  0.314 4.184  0.239 1.908
OGLE-SMC-ACEP-076  17.560 18.112  1.2994758 0.0000013  6000.29243  0.664  0.480 4.340  0.365 2.446
OGLE-SMC-ACEP-078  17.510 18.005  1.3498545 0.0000014  6001.16838  0.928  0.530 4.393  0.357 2.536
OGLE-SMC-ACEP-079  17.478 18.065  1.2583824 0.0000011  6000.01894  0.693  0.490 4.401  0.368 2.569
OGLE-SMC-ACEP-080  17.495 18.082  0.9822964 0.0000007  6000.01072  0.786  0.428 4.198  0.310 1.991
OGLE-SMC-ACEP-081  17.784 18.244  1.2563220 0.0000011  6000.16864  0.802  0.477 4.724  0.230 3.125
OGLE-SMC-ACEP-082  17.136 17.705  1.7313225 0.0000017  6000.35070  0.809  0.510 4.679  0.318 2.959
OGLE-SMC-ACEP-085  18.075 18.654  0.7993158 0.0000012  6000.16598  0.478  0.324 4.219  0.261 1.913
OGLE-SMC-ACEP-086  18.389 18.939  0.7099410 0.0000008  6000.58212  0.647  0.370 4.237  0.286 1.951
OGLE-SMC-ACEP-087  17.750 18.303  0.9233149 0.0000009  6000.54861  0.718  0.391 4.217  0.279 2.002
OGLE-SMC-ACEP-088  17.590 18.176  1.4351889 0.0000023  6000.99881  0.642  0.499 4.654  0.301 2.957
OGLE-SMC-ACEP-089  18.104 18.672  0.9119870 0.0000010  6000.79663  0.586  0.352 4.112  0.272 1.696
OGLE-SMC-ACEP-091  16.889 17.622  2.6725455 0.0000433  6001.59332  0.336  0.378 4.873  0.143 3.786
OGLE-SMC-ACEP-092  17.303 17.853  1.4932295 0.0000073  6000.84690  0.701  0.526 4.511  0.370 2.821
OGLE-SMC-ACEP-093  17.691 18.254  1.1247059 0.0000013  6000.54546  0.655  0.423 4.319  0.307 2.182
OGLE-SMC-ACEP-095  17.238 17.936  1.7298735 0.0000166  6000.10960  0.130  0.187 4.536  0.000   -  
OGLE-SMC-ACEP-096  17.882 18.476  0.9920317 0.0000023  6000.53480  0.426  0.337 4.076  0.258 1.750
OGLE-SMC-ACEP-099  17.751 18.315  0.8830871 0.0000008  6000.59696  0.642  0.410 4.203  0.272 1.981
OGLE-SMC-ACEP-100  17.405 17.908  0.8642139 0.0000007  6000.02430  0.680  0.369 3.964  0.285 1.563
OGLE-SMC-ACEP-101  17.994 18.446  0.9715341 0.0000036  6000.73895  0.763  0.407 4.164  0.273 1.973
OGLE-SMC-ACEP-104  17.197 17.654  0.8780260 0.0000050  6000.46944  0.571  0.248 4.038  0.308 1.301
OGLE-SMC-ACEP-105  18.218 18.840  0.7559469 0.0000040  6000.74664  0.681  0.379 3.894  0.287 1.632
OGLE-SMC-ACEP-106  17.425 18.096  1.5007656 0.0000524  6001.13907  0.234  0.304 4.277  0.101 2.755
OGLE-SMC-ACEP-107  17.254 17.755  0.9317619 0.0000009  6000.37921  0.766  0.396 4.051  0.290 1.728
OGLE-SMC-ACEP-108  18.000 18.589  0.9147562 0.0000043  6000.85822  0.771  0.400 4.205  0.324 1.956
OGLE-SMC-ACEP-109  17.749 18.326  1.1701982 0.0000161  6000.43815  0.527  0.445 4.204  0.318 2.128
OGLE-SMC-ACEP-110  18.142 18.826  1.0040078 0.0001610  6000.89869  0.399  0.489 4.205  0.275 2.108
OGLE-SMC-ACEP-111  17.083 17.756  1.8668514 0.0000030  6001.28639  0.641  0.526 4.485  0.347 2.787
OGLE-SMC-ACEP-112  17.567 18.106  1.6759177 0.0000206  6000.94887  0.454  0.455 4.572  0.226 2.853
OGLE-SMC-ACEP-116  17.819    -    0.9177722 0.0000120  6000.06012  0.909  0.454 4.100  0.180 2.221
OGLE-SMC-ACEP-117  17.430    -    1.3424999 0.0000021  6000.79277  0.663  0.486 4.416  0.366 2.573
