OGLE-SMC-RRLYR-0231  19.184 19.648  0.3616076 0.0000013  6000.03061  0.270  0.180 5.397  0.000   -    0.4856994 0.0000048  6000.33831  0.158  0.000   -    0.166 1.321
OGLE-SMC-RRLYR-0253  19.296 19.750  0.3732354 0.0000021  6000.08691  0.250  0.215 4.965  0.000   -    0.5011740 0.0000055  6000.12282  0.203  0.233 4.451  0.000   -  
OGLE-SMC-RRLYR-0280  19.186 19.630  0.3887329 0.0000017  6000.31472  0.262  0.218 5.036  0.116 3.057  0.5210666 0.0000069  6000.05830  0.122  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0292  19.227 19.717  0.3816792 0.0000017  6000.36959  0.284  0.194 5.172  0.088 2.850  0.5114078 0.0000115  6000.13665  0.067  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0293  18.954 19.332  0.3667173 0.0000017  6000.25339  0.253  0.203 5.209  0.098 3.578  0.4919309 0.0000063  6000.38967  0.122  0.209 3.935  0.000   -  
OGLE-SMC-RRLYR-0302  19.323 19.813  0.3640021 0.0000018  6000.30051  0.253  0.192 5.210  0.000   -    0.4890102 0.0000038  6000.45829  0.225  0.193 3.857  0.000   -  
OGLE-SMC-RRLYR-0331  19.359 19.852  0.3729690 0.0000018  6000.28866  0.251  0.140 5.027  0.116 2.771  0.5007249 0.0000051  6000.32591  0.162  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0333  19.052 19.593  0.4184026 0.0000016  6000.32401  0.280  0.257 4.889  0.119 3.179  0.5600049 0.0000133  6000.36412  0.065  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0357  19.382 19.852  0.3393553 0.0000048  6000.27909  0.269  0.000   -    0.000   -    0.4559012 0.0000095  6000.11013  0.258  0.461 4.350  0.000   -  
OGLE-SMC-RRLYR-0379  19.357 19.796  0.3692013 0.0000015  6000.16379  0.295  0.100 5.312  0.000   -    0.4953964 0.0000101  6000.05587  0.100  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0381  19.207 19.676  0.3566393 0.0000012  6000.06418  0.280  0.235 5.185  0.000   -    0.4789995 0.0000040  6000.09178  0.163  0.182 4.648  0.000   -  
OGLE-SMC-RRLYR-0384  18.949 19.504  0.4191929 0.0000016  6000.05295  0.277  0.336 5.105  0.000   -    0.5614834 0.0000066  6000.52631  0.119  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0397  18.931 19.426  0.3617909 0.0000011  6000.26154  0.257  0.239 5.191  0.095 2.796  0.4859740 0.0000025  6000.25108  0.199  0.183 4.519  0.000   -  
OGLE-SMC-RRLYR-0411  19.058 19.498  0.3730007 0.0000012  6000.18512  0.276  0.182 4.861  0.078 3.170  0.5003784 0.0000087  6000.36716  0.080  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0417  19.153 19.659  0.3947140 0.0000018  6000.36714  0.261  0.236 4.916  0.113 2.782  0.5294755 0.0000052  6000.20284  0.177  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0436  18.931 19.489  0.4381386 0.0000021  6000.27563  0.259  0.307 5.145  0.106 3.789  0.5872959 0.0000091  6000.41921  0.118  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0439  19.300 19.668  0.3642092 0.0000026  6000.06745  0.275  0.000   -    0.000   -    0.4893446 0.0000080  6000.22438  0.130  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0443  19.108 19.556  0.3884600 0.0000013  6000.32248  0.264  0.147 5.115  0.152 3.127  0.5204285 0.0000071  6000.40491  0.095  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0449  19.151 19.645  0.3686520 0.0000015  6000.09789  0.234  0.109 5.475  0.109 3.740  0.4948548 0.0000080  6000.07938  0.088  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0460  19.117 19.614  0.3864537 0.0000017  6000.18958  0.251  0.192 5.327  0.000   -    0.5182888 0.0000044  6000.44336  0.172  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0461  19.285 19.795  0.3800404 0.0000017  6000.01849  0.281  0.201 4.855  0.000   -    0.5095476 0.0000045  6000.33743  0.162  0.284 4.356  0.000   -  
OGLE-SMC-RRLYR-0482  19.216 19.629  0.3585584 0.0000014  6000.22204  0.288  0.177 5.194  0.000   -    0.4816326 0.0000065  6000.18314  0.136  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0486  18.987 19.551  0.4108990 0.0000018  6000.15986  0.255  0.230 5.113  0.000   -    0.5504598 0.0000074  6000.18569  0.102  0.246 3.396  0.000   -  
OGLE-SMC-RRLYR-0491  19.110 19.579  0.4191410 0.0000019  6000.28905  0.282  0.194 5.120  0.000   -    0.5610474 0.0000128  6000.41304  0.070  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0504  19.191 19.633  0.3865733 0.0000017  6000.27986  0.269  0.233 5.047  0.000   -    0.5186802 0.0000042  6000.07448  0.187  0.224 4.269  0.000   -  
OGLE-SMC-RRLYR-0507  19.267 19.876  0.3972283 0.0000021  6000.02999  0.255  0.247 5.053  0.000   -    0.5324402 0.0000058  6000.26719  0.168  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0512  18.963 19.451  0.3880247 0.0000014  6000.06751  0.265  0.176 5.308  0.100 2.821  0.5203162 0.0000043  6000.36357  0.156  0.198 4.073  0.000   -  
OGLE-SMC-RRLYR-0548  19.336 19.877  0.3677420 0.0000019  6000.04316  0.255  0.185 5.304  0.000   -    0.4938630 0.0000046  6000.18544  0.202  0.256 4.272  0.000   -  
OGLE-SMC-RRLYR-0553  19.170 19.661  0.3803946 0.0000016  6000.31729  0.258  0.139 5.263  0.106 4.095  0.5109236 0.0000069  6000.06364  0.109  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0571  19.430 19.990  0.3674187 0.0000017  6000.27187  0.274  0.199 4.920  0.114 2.685  0.4931626 0.0000051  6000.03786  0.173  0.000   -    0.000   -  
