OGLE-SMC-ECL-0160   17.587 18.718    0.8449715  7000.4878  0.336 0.127
OGLE-SMC-ECL-0161   17.256 17.152    4.3373119  7002.2047  0.090 0.056
OGLE-SMC-ECL-0162   15.925 15.847    4.3062999  7000.0617  0.264 0.127
OGLE-SMC-ECL-0163   16.446 16.756    0.7523342  7000.7391  0.620 0.243
OGLE-SMC-ECL-0164   17.338 17.192   17.5813233  7008.4875  0.036 0.028
OGLE-SMC-ECL-0165   16.767 16.611    1.4511030  7000.2946  0.091 0.073
OGLE-SMC-ECL-0166   19.388 19.365    1.1119462  7000.7873  0.501 0.255
OGLE-SMC-ECL-0167   17.687 -         6.8495262  7000.2745  0.200 0.151
OGLE-SMC-ECL-0168   19.701 19.691    0.6345232  7000.3743  0.717 0.387
OGLE-SMC-ECL-0169   18.661 18.590    0.8311728  7000.4979  0.459 0.292
OGLE-SMC-ECL-0170   19.555 19.576    1.2124762  7000.6963  0.358 0.173
OGLE-SMC-ECL-0171   19.259 -         5.3306527  7000.8215  0.613 0.240
OGLE-SMC-ECL-0172   17.416 17.295    1.1793491  7000.5984  0.183 0.169
OGLE-SMC-ECL-0173   17.761 17.617    0.9016282  7000.7619  0.582 0.301
OGLE-SMC-ECL-0174   13.765 15.025  425.7257560  7189.2956  0.220 0.181
OGLE-SMC-ECL-0175   19.218 19.282    1.6803774  7000.1266  0.290 0.274
OGLE-SMC-ECL-0176   19.849 20.150    4.6521783  7003.4119  0.520 0.224
OGLE-SMC-ECL-0177   17.284 17.202   12.4378218  7003.9291  0.111 0.059
OGLE-SMC-ECL-0178   18.964 18.948    1.3822652  7000.8201  0.387 0.320
OGLE-SMC-ECL-0179   17.818 18.741   16.6630980  7006.7107  0.659 0.531
OGLE-SMC-ECL-0180   19.298 19.515    1.7767041  7001.5401  0.442 0.424
OGLE-SMC-ECL-0181   18.623 18.958    6.7284912  7000.7622  0.552 0.141
OGLE-SMC-ECL-0182   17.858 17.858    4.1286519  7003.5840  0.091 0.056
OGLE-SMC-ECL-0183   16.780 16.653    2.3406363  7000.7012  0.370 0.143
OGLE-SMC-ECL-0184   19.671 19.703    3.0208736  7000.9648  1.051 0.347
OGLE-SMC-ECL-0185   17.183 17.118    2.3992922  7001.7351  0.113 0.108
OGLE-SMC-ECL-0186   19.807 20.416    1.5984886  7001.5791  0.795 0.495
OGLE-SMC-ECL-0187   19.010 19.008    1.1466115  7000.9381  0.334 0.239
OGLE-SMC-ECL-0188   17.242 17.134    1.2629966  7001.1052  0.173 0.145
OGLE-SMC-ECL-0189   18.311 19.085    8.8900940  7007.2664  0.566 0.286
OGLE-SMC-ECL-0190   16.265 16.310    9.6649211  7004.3048  0.119 0.007
OGLE-SMC-ECL-0191   17.576 17.559    2.6714651  7002.6293  0.736 0.311
OGLE-SMC-ECL-0192   19.034 19.130    1.2169405  7001.0012  0.479 0.405
OGLE-SMC-ECL-0193   19.482 19.751    6.3082090  7003.8032  0.858 0.267
OGLE-SMC-ECL-0194   19.112 19.530    7.0689533  7001.1743  0.887 0.674
OGLE-SMC-ECL-0195   15.600 16.814  120.4663977  7112.5817  0.471 0.351
OGLE-SMC-ECL-0196   17.947 18.812  246.2641725  7120.5992  0.494 0.399
OGLE-SMC-ECL-0197   15.785 17.127  217.6572247  7190.6755  0.138 0.081
OGLE-SMC-ECL-0198   18.054 17.973    4.4066500  7001.8552  0.065 0.050
OGLE-SMC-ECL-0199   18.014 19.006    4.4710982  7001.2817  0.078 0.071
OGLE-SMC-ECL-0200   18.358 18.245    2.7539294  7002.2739  0.475 0.064
OGLE-SMC-ECL-0201   17.910 17.792    3.1083708  7000.6055  0.266 0.187
OGLE-SMC-ECL-0202   17.752 17.704    1.6793977  7000.1228  0.173 0.149
OGLE-SMC-ECL-0203   19.538 19.913    4.9558270  7003.4506  0.685 0.301
OGLE-SMC-ECL-0204   19.996 -         1.3881267  7000.8714  0.536 0.448
OGLE-SMC-ECL-0205   19.566 19.480    2.1924792  7001.4084  0.754 0.236
OGLE-SMC-ECL-0206   18.928 18.853    0.7540780  7000.6203  0.474 0.361
OGLE-SMC-ECL-0207   18.853 -         1.6815150  7001.2361  1.329 0.318
OGLE-SMC-ECL-0208   18.633 18.526    1.5163510  7001.0193  0.440 0.365
OGLE-SMC-ECL-0209   17.547 17.457    4.7765583  7004.5031  0.159 0.072
OGLE-SMC-ECL-0210   18.176 18.106   19.0198400  7002.7872  0.405 0.073
OGLE-SMC-ECL-0211   19.635 20.632   51.7083134  7007.8224  0.678 0.559
OGLE-SMC-ECL-0212   19.461 19.352    0.6656071  7000.4476  0.883 0.356
OGLE-SMC-ECL-0213   19.725 19.780    1.6731487  7001.3548  0.437 0.423
OGLE-SMC-ECL-0214   18.086 18.005    3.6300927  7000.9753  0.308 0.210
OGLE-SMC-ECL-0215   19.231 19.689   14.4242905  7009.5065  0.269 0.259
OGLE-SMC-ECL-0216   18.888 18.809    0.8813970  7000.0207  0.406 0.241
OGLE-SMC-ECL-0217   19.729 20.603    3.4647020  7000.3151  0.470 0.245
OGLE-SMC-ECL-0218   18.165 18.513    0.7860031  7000.5691  0.198 0.115
OGLE-SMC-ECL-0219   17.778 17.698    0.9732601  7000.2241  0.900 0.484
OGLE-SMC-ECL-0220   19.670 19.726    0.8117618  7000.7793  0.514 0.228
OGLE-SMC-ECL-0221   17.735 17.614    1.3198738  7001.2666  0.198 0.141
OGLE-SMC-ECL-0222   18.903 18.869    1.2954506  7001.2653  0.373 0.226
OGLE-SMC-ECL-0223   19.439 20.373    5.7626638  7004.3622  0.760 0.420
OGLE-SMC-ECL-0224   19.480 19.554    1.2655567  7001.1820  0.592 0.443
OGLE-SMC-ECL-0225   18.955 19.034    1.7699473  7001.6700  0.483 0.116
OGLE-SMC-ECL-0226   18.043 18.405    0.5638361  7000.2056  0.333 0.263
OGLE-SMC-ECL-0227   16.456 16.360    2.6655694  7001.4294  0.459 0.188
OGLE-SMC-ECL-0228   19.605 19.882    2.7772927  7001.6558  1.180 0.245
OGLE-SMC-ECL-0229   16.730 17.409  130.9927548  7013.9248  0.103 0.018
OGLE-SMC-ECL-0230   18.715 18.657    1.9809351  7000.3839  0.224 0.198
OGLE-SMC-ECL-0231   18.894 18.739    0.9845326  7000.5202  0.615 0.222
OGLE-SMC-ECL-0232   18.357 18.209    1.0389338  7000.5095  0.186 0.139
OGLE-SMC-ECL-0233   16.440 16.310    5.2329681  7000.7463  0.544 0.485
OGLE-SMC-ECL-0234   18.281 -        21.0115286  7014.9691  0.685 0.550
OGLE-SMC-ECL-0235   17.178 17.088    1.6317452  7001.4529  0.110 0.067
OGLE-SMC-ECL-0236   18.200 18.137    2.9026767  7000.0081  0.819 0.328
OGLE-SMC-ECL-0237   17.779 17.734    2.5854470  7000.9354  0.434 0.331
OGLE-SMC-ECL-0238   19.739 19.843    2.0424171  7001.4561  0.574 0.336
OGLE-SMC-ECL-0239   18.323 18.217    0.8450729  7000.6752  0.134 0.078
OGLE-SMC-ECL-0240   14.953 15.996  218.7150056  7055.0926  0.075 0.035
OGLE-SMC-ECL-0241   16.409 16.246    1.7709741  7001.6115  0.063 0.019
OGLE-SMC-ECL-0242   19.734 20.094    5.9115913  7003.3473  1.012 0.442
OGLE-SMC-ECL-0243   19.040 18.993    0.6804833  7000.6336  0.934 0.716
OGLE-SMC-ECL-0244   17.655 18.752   23.5182392  7008.8215  0.287 0.179
OGLE-SMC-ECL-0245   17.105 17.005   33.4932076  7019.6152  0.212 0.035
OGLE-SMC-ECL-0246   18.833 18.799    3.2999734  7000.0909  0.380 0.279
OGLE-SMC-ECL-0247   18.289 18.224    1.3724118  7000.9963  0.251 0.164
OGLE-SMC-ECL-0248   18.397 18.388    1.1032769  7000.7430  0.152 0.137
