OGLE-SMC-ECL-2333   NC   00:52:03.93 -72:32:55.7  SMC719.11.43895  -               SMC_SC6_85877       
OGLE-SMC-ECL-2334   NC   00:52:03.96 -73:18:49.8  SMC720.26.551    SMC100.1.36237  -                   
OGLE-SMC-ECL-2335   NC   00:52:04.10 -72:56:34.3  SMC719.03.45871  SMC100.4.11976  -                   
OGLE-SMC-ECL-2336   NC   00:52:04.30 -72:51:25.8  SMC719.03.52485  SMC100.4.47171  -                   
OGLE-SMC-ECL-2337   NC   00:52:05.08 -72:23:04.2  SMC719.20.445    SMC101.4.8338   -                   
OGLE-SMC-ECL-2338   NC   00:52:05.15 -73:16:09.6  SMC720.26.36333  SMC100.2.8881   -                   
OGLE-SMC-ECL-2339   NC   00:52:05.34 -72:46:05.8  SMC719.11.2166   SMC101.1.47455  -                   
OGLE-SMC-ECL-2340   NC   00:52:05.44 -73:07:37.4  SMC719.03.1917   SMC100.3.10230  -                   
OGLE-SMC-ECL-2341   NC   00:52:05.61 -73:17:48.8  SMC720.26.1420   SMC100.1.36622  -                HV11308   
OGLE-SMC-ECL-2342   NC   00:52:05.72 -73:04:51.4  -                SMC100.3.17382  -                   
OGLE-SMC-ECL-2343   NC   00:52:05.73 -73:07:47.0  SMC719.03.311    SMC100.3.9670   SMC_SC6_28997       
OGLE-SMC-ECL-2344   NC   00:52:05.73 -72:55:55.6  SMC719.03.46044  SMC100.4.10543  SMC_SC6_49426       
OGLE-SMC-ECL-2345   NC   00:52:05.78 -72:42:32.8  SMC719.11.2981   SMC101.1.47055  -                   
OGLE-SMC-ECL-2346   NC   00:52:05.89 -72:55:21.6  SMC719.03.56675  SMC100.4.13808  -                   
OGLE-SMC-ECL-2347   NC   00:52:06.23 -72:45:14.7  SMC719.11.153    SMC101.1.46818  SMC_SC6_67221       
OGLE-SMC-ECL-2348   NC   00:52:06.51 -73:13:19.3  SMC720.26.42086  SMC100.2.10770  -                   
OGLE-SMC-ECL-2349   NC   00:52:06.55 -72:34:22.7  SMC719.11.38892  SMC101.2.41650  SMC_SC6_82093       
OGLE-SMC-ECL-2350   NC   00:52:06.57 -73:06:31.4  -                SMC100.3.10251  SMC_SC6_29716       
OGLE-SMC-ECL-2351   NC   00:52:06.75 -72:51:22.0  SMC719.03.44936  SMC100.4.45485  -                   
OGLE-SMC-ECL-2352   NC   00:52:06.76 -73:30:24.9  SMC720.18.31596  SMC103.4.12315  -                   
OGLE-SMC-ECL-2353   NC   00:52:06.85 -73:18:55.8  SMC720.26.3082   SMC100.1.37761  -                   
OGLE-SMC-ECL-2354   NC   00:52:07.21 -72:46:27.3  SMC719.11.129    SMC101.1.46820  -                   
OGLE-SMC-ECL-2355   NC   00:52:07.31 -73:01:29.8  SMC719.03.1364   SMC100.3.47047  -                   
OGLE-SMC-ECL-2356   NC   00:52:07.58 -72:27:37.8  SMC719.20.4327   SMC101.3.34822  -                   
OGLE-SMC-ECL-2357   NC   00:52:07.83 -72:07:41.3  SMC719.28.1170   SMC102.1.12140  -                   
OGLE-SMC-ECL-2358   NC   00:52:07.91 -72:46:59.6  SMC719.11.323    SMC101.1.16637  -                   
OGLE-SMC-ECL-2359   NC   00:52:07.94 -72:29:12.7  SMC719.20.7723   SMC101.3.12970  -                   
OGLE-SMC-ECL-2360   NC   00:52:08.11 -73:01:54.7  SMC719.03.229    SMC100.3.46364  SMC_SC6_42243       
OGLE-SMC-ECL-2361   NC   00:52:08.13 -73:06:31.8  SMC719.03.881    SMC100.3.9678   SMC_SC6_29212       
OGLE-SMC-ECL-2362   NC   00:50:21.00 -73:13:07.8  SMC720.27.46193  SMC100.2.406    SMC_SC5_185624      
OGLE-SMC-ECL-2363   NC   00:52:08.29 -73:09:58.2  SMC720.26.36807  SMC100.2.40688  SMC_SC6_22854       
OGLE-SMC-ECL-2364   NC   00:52:08.65 -72:18:11.3  SMC719.20.30411  SMC101.4.25850  -                   
OGLE-SMC-ECL-2365   NC   00:52:08.74 -72:35:22.8  SMC719.11.37335  SMC101.2.41658  SMC_SC6_81772       
OGLE-SMC-ECL-2366   NC   00:52:08.77 -72:38:23.5  SMC719.11.40611  SMC101.2.15082  SMC_SC6_78238       
OGLE-SMC-ECL-2367   NC   00:52:08.85 -71:39:25.0  SMC718.05.6479   SMC102.4.4966   -                   
OGLE-SMC-ECL-2368   NC   00:52:09.30 -73:09:31.1  SMC720.26.39674  SMC100.2.41162  -                   
OGLE-SMC-ECL-2369   NC   00:52:09.40 -73:42:13.7  SMC720.18.2822   SMC103.3.5450   -                   
OGLE-SMC-ECL-2370   NC   00:52:09.42 -73:07:37.7  SMC719.03.10911  SMC100.3.11881  SMC_SC6_30272       
OGLE-SMC-ECL-2371   NC   00:52:09.55 -73:08:04.1  SMC719.03.1796   SMC100.3.10268  SMC_SC6_29119       
OGLE-SMC-ECL-2372   NC   00:52:10.03 -72:47:56.2  SMC719.11.706    SMC101.1.16643  -                   
OGLE-SMC-ECL-2373   NC   00:52:10.04 -72:44:35.7  SMC719.11.12221  SMC101.1.48703  SMC_SC6_68704       
OGLE-SMC-ECL-2374   NC   00:52:10.20 -72:56:38.2  SMC719.03.45860  SMC100.4.19975  -                   
OGLE-SMC-ECL-2375   NC   00:52:10.58 -72:59:07.4  SMC719.03.47883  -               -                   
OGLE-SMC-ECL-2376   NC   00:52:10.64 -72:48:25.3  SMC719.11.4257   SMC101.1.17314  -                   
OGLE-SMC-ECL-2377   NC   00:52:10.69 -72:23:11.0  SMC719.20.441    SMC101.4.8345   -                   
OGLE-SMC-ECL-2378   NC   00:52:10.77 -72:31:34.3  SMC719.11.36895  SMC101.3.11212  SMC_SC6_85616    HV12094   
OGLE-SMC-ECL-2379   NC   00:52:10.77 -72:09:50.9  SMC719.28.2283   SMC102.1.12893  -                   
OGLE-SMC-ECL-2380   NC   00:52:10.78 -73:01:44.6  SMC719.03.4044   SMC100.3.56784  -                   
OGLE-SMC-ECL-2381   NC   00:52:11.27 -72:49:16.4  SMC719.11.3767   SMC101.1.17328  -                   
OGLE-SMC-ECL-2382   NC   00:52:11.42 -73:15:52.7  SMC720.26.38061  SMC100.2.18153  -                   
OGLE-SMC-ECL-2383   NC   00:52:11.59 -72:28:10.3  SMC719.20.8224   SMC101.3.35701  -                   
OGLE-SMC-ECL-2384   NC   00:52:11.70 -72:12:42.7  -                SMC102.1.12904  -                   
OGLE-SMC-ECL-2385   NC   00:52:12.12 -72:44:53.6  SMC719.11.981    SMC101.1.47091  SMC_SC6_67902       
OGLE-SMC-ECL-2386   NC   00:52:12.18 -73:10:21.6  SMC720.26.37540  SMC100.2.49698  SMC_SC6_110756      
OGLE-SMC-ECL-2387   NC   00:52:12.23 -73:02:56.9  SMC719.03.1222   SMC100.3.56048  -                   
OGLE-SMC-ECL-2388   NC   00:52:12.33 -72:57:09.0  SMC719.03.65464  SMC100.4.24001  -                   
OGLE-SMC-ECL-2389   NC   00:52:13.06 -73:04:27.0  SMC719.03.3971   SMC100.3.21882  -                   
OGLE-SMC-ECL-2390   NC   00:52:13.06 -72:13:40.2  SMC719.20.27811  SMC102.1.12161  -                   
OGLE-SMC-ECL-2391   NC   00:52:13.09 -72:58:33.0  SMC719.03.48216  SMC100.4.20582  SMC_SC6_374406      
OGLE-SMC-ECL-2392   NC   00:52:13.27 -72:28:07.1  SMC719.20.8249   SMC101.3.36755  -                   
OGLE-SMC-ECL-2393   NC   00:52:13.38 -72:48:42.5  SMC719.11.633    SMC101.1.16658  -                CV9   
OGLE-SMC-ECL-2394   NC   00:52:13.48 -73:17:12.0  SMC720.26.3825   -               -                   
OGLE-SMC-ECL-2395   NC   00:52:13.60 -73:19:27.0  SMC720.26.6782   SMC100.1.44309  -                   
OGLE-SMC-ECL-2396   NC   00:52:14.68 -72:17:30.1  SMC719.20.28479  SMC101.4.25605  -                   
OGLE-SMC-ECL-2397   NC   00:52:14.78 -72:21:51.5  SMC719.20.29219  SMC101.4.8913   -                   
OGLE-SMC-ECL-2398   C    00:52:14.84 -73:01:02.4  SMC719.03.87     SMC100.3.55906  -                   
OGLE-SMC-ECL-2399   NC   00:52:14.88 -72:00:14.3  SMC719.28.18488  SMC102.2.10661  -                   
OGLE-SMC-ECL-2400   NC   00:52:14.90 -72:51:54.7  SMC719.03.47035  SMC100.4.54812  -                   
OGLE-SMC-ECL-2401   NC   00:52:15.16 -71:51:27.1  SMC718.05.152    SMC102.3.6928   -                   
OGLE-SMC-ECL-2402   NC   00:52:15.37 -72:29:34.9  SMC719.20.7527   SMC101.3.13099  -                   
OGLE-SMC-ECL-2403   NC   00:52:15.58 -72:25:38.9  SMC719.20.854    SMC101.3.34499  -                   
OGLE-SMC-ECL-2404   NC   00:52:15.74 -73:04:41.8  SMC719.03.6518   SMC100.3.22138  -                   
OGLE-SMC-ECL-2405   NC   00:52:15.92 -72:41:20.8  SMC719.11.3244   SMC101.2.15190  -                   
OGLE-SMC-ECL-2406   NC   00:52:16.15 -72:05:10.7  SMC719.28.586    SMC102.2.9988   -                   
OGLE-SMC-ECL-2407   NC   00:52:16.31 -71:52:31.5  SMC718.05.3041   SMC102.3.8879   -                   
OGLE-SMC-ECL-2408   NC   00:52:16.45 -72:46:02.5  SMC719.11.5596   SMC101.1.48803  SMC_SC6_154048      
OGLE-SMC-ECL-2409   NC   00:52:17.08 -73:19:46.2  SMC720.26.1225   SMC100.1.43803  -                   
OGLE-SMC-ECL-2410   NC   00:52:17.21 -73:04:48.4  SMC719.03.6462   SMC100.3.20683  -                   
OGLE-SMC-ECL-2411   NC   00:52:17.52 -72:58:27.1  SMC719.03.54370  SMC100.4.22267  SMC_SC6_137216      
OGLE-SMC-ECL-2412   NC   00:52:17.64 -72:02:15.6  SMC719.28.17162  SMC102.2.9732   -                   
OGLE-SMC-ECL-2413   NC   00:52:17.90 -72:36:40.8  SMC719.11.37229  SMC101.2.41518  SMC_SC6_167509      
OGLE-SMC-ECL-2414   NC   00:52:18.09 -72:48:41.5  SMC719.11.1581   SMC101.1.16866  -                   
OGLE-SMC-ECL-2415   NC   00:52:18.27 -71:51:44.8  -                SMC102.3.7706   -                   
OGLE-SMC-ECL-2416   NC   00:52:18.41 -73:27:07.3  SMC720.18.23449  SMC103.4.41731  -                   
OGLE-SMC-ECL-2417   NC   00:52:18.99 -72:39:52.5  SMC719.11.37794  SMC101.2.15260  SMC_SC6_163274      
OGLE-SMC-ECL-2418   NC   00:52:19.20 -73:31:18.0  SMC720.18.26933  SMC103.4.14658  -                   
OGLE-SMC-ECL-2419   NC   00:52:19.28 -72:41:52.1  SMC719.11.205    -               SMC_SC6_158118      
OGLE-SMC-ECL-2420   C    00:52:19.89 -73:27:05.2  SMC720.18.28567  SMC103.4.42108  -                   
OGLE-SMC-ECL-2421   NC   00:52:20.42 -73:36:59.8  SMC720.18.4210   SMC103.3.29369  -                   
OGLE-SMC-ECL-2422   NC   00:52:20.94 -72:08:41.0  SMC719.28.2574   SMC102.1.13060  -                   
OGLE-SMC-ECL-2423   NC   00:52:21.07 -72:37:33.4  SMC719.11.38273  SMC101.2.15303  SMC_SC6_163475      
OGLE-SMC-ECL-2424   NC   00:52:21.15 -72:09:04.4  SMC719.28.1031   SMC102.1.12213  -                   
OGLE-SMC-ECL-2425   NC   00:52:21.58 -72:46:25.7  SMC719.11.2077   SMC101.1.47711  SMC_SC6_153360      
OGLE-SMC-ECL-2426   NC   00:52:21.67 -72:31:49.7  SMC719.11.48979  SMC101.3.13195  SMC_SC6_172594      
OGLE-SMC-ECL-2427   NC   00:52:22.19 -72:26:04.7  SMC719.20.2019   SMC101.3.34541  -                   
OGLE-SMC-ECL-2428   NC   00:52:23.22 -73:18:42.4  SMC720.26.1327   SMC100.1.43818  -                   
OGLE-SMC-ECL-2429   NC   00:52:23.46 -73:00:49.8  SMC719.03.8852   SMC100.3.58640  -                   
OGLE-SMC-ECL-2430   NC   00:52:23.80 -71:44:37.4  SMC718.04.8271   SMC102.4.4879   -                   
OGLE-SMC-ECL-2431   NC   00:52:23.91 -73:07:48.5  SMC719.03.1869   SMC100.3.20134  SMC_SC6_116669      
OGLE-SMC-ECL-2432   NC   00:52:23.95 -73:17:02.4  SMC720.26.8030   SMC100.2.19527  -                   
OGLE-SMC-ECL-2433   NC   00:52:23.96 -72:20:15.6  SMC719.20.32661  SMC101.4.9708   -                   
OGLE-SMC-ECL-2434   NC   00:52:24.17 -74:13:30.3  SMC720.01.2682   SMC104.3.11115  -                   
OGLE-SMC-ECL-2435   NC   00:52:24.46 -72:36:13.5  SMC719.11.46576  SMC101.2.43291  SMC_SC6_168928      
OGLE-SMC-ECL-2436   NC   00:52:24.47 -73:20:30.7  SMC720.26.38     SMC100.1.43661  -                   
OGLE-SMC-ECL-2437   NC   00:52:24.49 -72:58:18.2  SMC719.03.44216  SMC100.4.20097  -                   
OGLE-SMC-ECL-2438   NC   00:52:24.79 -72:36:02.5  SMC719.11.41727  SMC101.2.42293  SMC_SC6_168250      
OGLE-SMC-ECL-2439   NC   00:52:25.06 -72:35:55.8  SMC719.11.38586  SMC101.2.41741  SMC_SC6_167809      
OGLE-SMC-ECL-2440   NC   00:52:25.21 -73:01:47.7  SMC719.03.15342  SMC100.3.58692  -                   
OGLE-SMC-ECL-2441   NC   00:52:25.29 -72:07:38.0  SMC719.28.205    SMC102.1.11822  -                   
OGLE-SMC-ECL-2442   NC   00:52:25.60 -71:58:19.2  SMC719.28.17088  SMC102.2.9624   -                   
OGLE-SMC-ECL-2443   NC   00:52:25.91 -72:55:34.4  SMC719.03.56510  SMC100.4.22479  SMC_SC6_138385      
OGLE-SMC-ECL-2444   NC   00:52:26.45 -72:47:33.9  SMC719.11.738    SMC101.1.16680  -                   
OGLE-SMC-ECL-2445   NC   00:52:26.52 -72:57:53.9  SMC719.03.48641  SMC100.4.20903  -                   
OGLE-SMC-ECL-2446   NC   00:52:26.58 -73:22:03.9  SMC720.26.5443   SMC100.1.16023  -                   
OGLE-SMC-ECL-2447   NC   00:52:26.86 -72:11:13.1  SMC719.28.315    SMC102.1.11828  -                   
OGLE-SMC-ECL-2448   NC   00:52:26.88 -73:14:36.2  SMC720.26.38367  SMC100.2.18421  -                   
OGLE-SMC-ECL-2449   NC   00:52:26.96 -73:22:58.1  SMC720.26.2130   SMC100.1.16030  -                   
OGLE-SMC-ECL-2450   NC   00:52:27.91 -72:41:35.9  SMC719.11.3181   SMC101.2.14703  -                   
OGLE-SMC-ECL-2451   NC   00:52:28.22 -72:58:25.5  SMC719.03.45425  SMC100.4.20934  -                   
OGLE-SMC-ECL-2452   NC   00:52:28.31 -72:07:24.8  SMC719.28.5163   SMC102.1.18121  -                   
OGLE-SMC-ECL-2453   NC   00:52:28.46 -73:30:57.5  SMC720.18.27057  SMC103.4.14791  -                   
OGLE-SMC-ECL-2454   NC   00:52:28.51 -73:18:47.1  SMC720.26.3118   SMC100.1.44587  -                   
OGLE-SMC-ECL-2455   NC   00:52:28.57 -72:51:51.5  SMC719.03.52239  SMC100.4.56549  -                   
OGLE-SMC-ECL-2456   NC   00:52:28.74 -73:00:07.6  SMC719.03.3798   SMC100.3.57197  -                   
OGLE-SMC-ECL-2457   NC   00:52:28.87 -73:31:36.2  SMC720.18.30946  SMC103.4.15661  -                   
OGLE-SMC-ECL-2458   NC   00:52:29.16 -72:21:16.4  SMC719.20.29377  SMC101.4.9771   -                   
OGLE-SMC-ECL-2459   NC   00:52:29.47 -73:38:50.1  SMC720.18.1665   SMC103.3.28388  -                   
OGLE-SMC-ECL-2460   NC   00:52:29.95 -73:16:51.6  SMC720.26.8114   SMC100.2.18468  -                   
OGLE-SMC-ECL-2461   NC   00:52:30.01 -72:43:00.3  SMC719.11.7242   SMC101.1.49040  -                   
OGLE-SMC-ECL-2462   NC   00:52:30.37 -73:26:32.1  -                SMC100.1.17171  SMC_SC6_90974       
OGLE-SMC-ECL-2463   NC   00:52:31.39 -72:23:15.3  SMC719.20.5973   SMC101.4.9099   -                   
OGLE-SMC-ECL-2464   NC   00:52:31.40 -72:39:10.6  SMC719.11.37037  SMC101.2.14473  SMC_SC6_163076   HV12096   
OGLE-SMC-ECL-2465   NC   00:52:31.58 -73:07:10.2  SMC719.03.5053   SMC100.3.21006  SMC_SC6_116760      
OGLE-SMC-ECL-2466   NC   00:52:32.18 -72:59:16.8  SMC719.03.47783  SMC100.3.57280  -                   
OGLE-SMC-ECL-2467   NC   00:52:32.46 -73:26:11.4  -                SMC100.1.16108  SMC_SC6_89909       
OGLE-SMC-ECL-2468   NC   00:52:32.54 -73:21:12.0  SMC720.26.2513   SMC100.1.44657  -                   
OGLE-SMC-ECL-2469   NC   00:52:32.59 -73:15:17.0  SMC720.26.41032  SMC100.2.19716  SMC_SC6_107119      
OGLE-SMC-ECL-2470   NC   00:52:32.70 -73:13:44.3  SMC720.26.37194  SMC100.2.17892  SMC_SC6_105542      
OGLE-SMC-ECL-2471   NC   00:52:33.14 -72:40:50.7  SMC719.11.544    SMC101.2.14379  SMC_SC6_162939      
OGLE-SMC-ECL-2472   NC   00:52:33.47 -72:52:06.1  SMC719.03.52106  SMC100.4.55195  -                   
OGLE-SMC-ECL-2473   NC   00:52:33.50 -73:04:52.0  SMC719.03.12977  SMC100.3.22566  SMC_SC6_124378      
OGLE-SMC-ECL-2474   NC   00:52:33.65 -72:46:31.6  SMC719.11.5285   SMC101.1.47905  SMC_SC6_153941      
OGLE-SMC-ECL-2475   NC   00:52:33.67 -72:50:50.3  SMC719.03.47283  SMC100.4.54363  -                   
OGLE-SMC-ECL-2476   NC   00:52:33.68 -71:50:26.0  SMC718.04.95     SMC102.3.6955   -                   
OGLE-SMC-ECL-2477   NC   00:52:34.25 -71:59:45.5  SMC719.28.19995  SMC102.2.12488  -                   
OGLE-SMC-ECL-2478   NC   00:52:34.58 -72:52:47.7  SMC719.03.51674  SMC100.4.55218  -                   
OGLE-SMC-ECL-2479   NC   00:52:34.64 -72:50:00.4  -                SMC101.1.16961  SMC_SC6_148139      
OGLE-SMC-ECL-2480   NC   00:52:34.65 -72:39:16.1  SMC719.11.37026  SMC101.2.14764  SMC_SC6_163070      
OGLE-SMC-ECL-2481   NC   00:52:34.71 -73:20:30.5  SMC720.26.2681   SMC100.1.44060  -                   
OGLE-SMC-ECL-2482   NC   00:52:34.78 -73:33:05.2  SMC720.18.23010  SMC103.4.14395  -                   
OGLE-SMC-ECL-2483   NC   00:52:35.48 -73:31:51.4  SMC720.18.26725  SMC103.4.14872  -                   
OGLE-SMC-ECL-2484   NC   00:52:35.63 -72:51:52.1  SMC719.03.47042  SMC100.4.54375  -                   
OGLE-SMC-ECL-2485   NC   00:52:35.75 -72:28:51.8  SMC719.20.3799   SMC101.3.12364  -                   
OGLE-SMC-ECL-2486   NC   00:52:35.76 -72:20:37.1  SMC719.20.27492  SMC101.4.8638   -                   
OGLE-SMC-ECL-2487   NC   00:52:35.90 -72:37:47.4  SMC719.11.38227  SMC101.2.14777  SMC_SC6_163452      
OGLE-SMC-ECL-2488   NC   00:52:35.91 -72:20:13.9  SMC719.20.29752  SMC101.4.9156   -                   
OGLE-SMC-ECL-2489   NC   00:52:35.94 -73:31:10.8  SMC720.18.23141  SMC103.4.14238  -                   
OGLE-SMC-ECL-2490   NC   00:52:36.01 -71:51:21.3  SMC718.04.2399   SMC102.3.9064   -                   
OGLE-SMC-ECL-2491   NC   00:52:36.23 -72:31:52.5  SMC719.11.48960  SMC101.3.13416  SMC_SC6_173359      
OGLE-SMC-ECL-2492   NC   00:52:36.34 -73:04:12.5  SMC719.03.2722   SMC100.3.20246  SMC_SC6_122802      
OGLE-SMC-ECL-2493   NC   00:52:36.37 -72:48:10.9  SMC719.11.9891   SMC101.1.19156  -                   
OGLE-SMC-ECL-2494   NC   00:52:36.40 -73:13:38.0  SMC720.26.37207  SMC100.2.17914  SMC_SC6_105550      
OGLE-SMC-ECL-2495   NC   00:52:36.44 -72:39:02.3  SMC719.11.49270  SMC101.2.17462  SMC_SC6_166287      
OGLE-SMC-ECL-2496   NC   00:52:36.60 -71:55:15.5  SMC719.28.17929  SMC102.3.7229   -                   
OGLE-SMC-ECL-2497   NC   00:52:37.00 -73:15:09.4  SMC720.26.38229  SMC100.2.17918  SMC_SC6_105723      
OGLE-SMC-ECL-2498   NC   00:52:37.27 -72:44:30.5  SMC719.11.2518   SMC101.1.47976  SMC_SC6_158343      
OGLE-SMC-ECL-2499   NC   00:52:37.38 -72:56:01.9  SMC719.03.49707  SMC100.4.21146  -                   
OGLE-SMC-ECL-2500   NC   00:52:37.92 -73:27:37.3  SMC720.18.25141  SMC103.4.42364  -                   
OGLE-SMC-ECL-2501   NC   00:52:37.95 -73:24:29.0  SMC720.26.285    SMC100.1.15312  SMC_SC6_89691       
OGLE-SMC-ECL-2502   NC   00:52:38.01 -72:56:09.9  SMC719.03.49633  SMC100.4.21167  -                   
OGLE-SMC-ECL-2503   C    00:52:38.19 -73:26:17.1  -                SMC100.1.15223  SMC_SC6_89617       
OGLE-SMC-ECL-2504   NC   00:52:38.41 -72:39:29.3  SMC719.11.36607  SMC101.2.14385  SMC_SC6_162962   HV1559   
OGLE-SMC-ECL-2505   NC   00:52:38.42 -72:35:13.1  SMC719.11.38741  SMC101.2.41810  SMC_SC6_167878      
OGLE-SMC-ECL-2506   NC   00:52:38.57 -72:37:33.0  SMC719.11.39497  SMC101.2.14995  SMC_SC6_163502      
OGLE-SMC-ECL-2507   NC   00:52:38.73 -73:04:32.3  SMC719.03.13216  SMC100.3.22690  -                   
OGLE-SMC-ECL-2508   NC   00:52:38.89 -72:59:36.6  SMC719.03.53487  SMC100.3.59032  -                   
OGLE-SMC-ECL-2509   NC   00:52:39.01 -72:34:34.4  SMC719.11.42379  SMC101.2.42556  SMC_SC6_168487      
OGLE-SMC-ECL-2510   NC   00:52:39.22 -73:28:12.2  SMC720.18.32821  SMC103.4.43474  -                   
OGLE-SMC-ECL-2511   NC   00:52:39.57 -72:58:53.5  SMC719.03.48016  SMC100.4.21189  -                   
OGLE-SMC-ECL-2512   NC   00:52:39.76 -73:08:51.4  SMC719.03.9961   SMC100.2.49920  SMC_SC6_116521      
OGLE-SMC-ECL-2513   NC   00:52:40.12 -72:54:57.7  SMC719.03.56988  SMC100.4.22855  -                   
OGLE-SMC-ECL-2514   NC   00:52:40.21 -72:39:32.3  SMC719.11.40057  SMC101.2.16927  -                   
OGLE-SMC-ECL-2515   NC   00:52:40.39 -72:10:21.6  SMC719.28.361    SMC102.1.11871  -                   
OGLE-SMC-ECL-2516   NC   00:52:40.44 -72:15:18.7  SMC719.20.27734  SMC101.4.25539  -                   
OGLE-SMC-ECL-2517   NC   00:52:40.53 -72:38:47.0  SMC719.11.45172  SMC101.2.16932  -                   
OGLE-SMC-ECL-2518   NC   00:52:41.21 -73:12:43.8  SMC720.26.42378  SMC100.2.50718  SMC_SC6_110839      
OGLE-SMC-ECL-2519   NC   00:52:41.31 -72:28:19.9  SMC719.20.298    SMC101.3.11395  -                   
OGLE-SMC-ECL-2520   NC   00:52:41.34 -72:25:52.8  SMC719.20.4999   SMC101.3.35288  -                   
OGLE-SMC-ECL-2521   NC   00:52:41.38 -72:59:19.1  SMC719.03.43712  SMC100.3.56139  -                   
OGLE-SMC-ECL-2522   NC   00:52:41.69 -72:26:07.6  SMC719.20.2014   SMC101.3.34618  -                   
OGLE-SMC-ECL-2523   NC   00:52:41.89 -72:46:22.8  SMC719.11.344    SMC101.1.46849  SMC_SC6_152981   HV11315   
OGLE-SMC-ECL-2524   NC   00:52:42.32 -72:41:27.9  SMC719.11.1273   SMC101.2.14501  SMC_SC6_158178      
OGLE-SMC-ECL-2525   NC   00:52:42.56 -72:33:55.3  SMC719.11.37439  SMC101.2.41585  SMC_SC6_171709      
OGLE-SMC-ECL-2526   NC   00:52:42.64 -73:17:06.3  SMC720.26.1487   SMC100.2.17944  SMC_SC6_100176      
OGLE-SMC-ECL-2527   NC   00:52:42.67 -72:09:05.9  SMC719.28.421    SMC102.1.12334  -                   
OGLE-SMC-ECL-2528   NC   00:52:42.91 -72:53:31.1  SMC719.03.46656  SMC100.4.54413  -                   
OGLE-SMC-ECL-2529   NC   00:52:43.03 -72:42:24.5  SMC719.11.482    SMC101.1.46854  SMC_SC6_158165      
OGLE-SMC-ECL-2530   NC   00:52:43.34 -72:40:04.8  SMC719.11.37729  SMC101.2.14822  SMC_SC6_163247      
OGLE-SMC-ECL-2531   NC   00:52:43.61 -72:56:16.0  SMC719.03.45937  SMC100.4.20252  -                   
OGLE-SMC-ECL-2532   NC   00:52:43.83 -73:45:10.5  SMC720.09.14053  SMC103.2.20108  -                   
OGLE-SMC-ECL-2533   NC   00:52:43.83 -72:51:35.2  SMC719.03.47103  SMC100.4.54422  -                   
OGLE-SMC-ECL-2534   NC   00:52:43.85 -72:18:08.6  SMC719.20.27612  SMC101.4.25542  -                   
OGLE-SMC-ECL-2535   NC   00:52:44.03 -71:52:54.4  SMC718.04.2194   SMC102.3.9127   -                   
OGLE-SMC-ECL-2536   NC   00:52:44.07 -73:12:16.8  SMC720.26.36698  SMC100.2.49491  SMC_SC6_110581      
OGLE-SMC-ECL-2537   NC   00:52:44.27 -72:10:24.9  SMC719.28.880    SMC102.1.13520  -                   
OGLE-SMC-ECL-2538   NC   00:52:44.31 -71:50:00.2  SMC718.04.227    SMC102.3.6971   -                   
OGLE-SMC-ECL-2539   NC   00:52:44.45 -72:09:50.6  SMC719.28.381    SMC102.1.11886  -                   
OGLE-SMC-ECL-2540   NC   00:52:44.61 -72:31:32.8  SMC719.11.49095  SMC101.3.13546  SMC_SC6_172650      
OGLE-SMC-ECL-2541   NC   00:52:44.66 -71:50:00.9  SMC718.04.225    SMC102.3.6972   -                   
OGLE-SMC-ECL-2542   NC   00:52:44.81 -73:06:42.8  SMC719.03.2123   SMC100.3.21304  SMC_SC6_116831      
OGLE-SMC-ECL-2543   NC   00:52:44.93 -72:35:42.1  SMC719.11.41881  SMC101.2.42647  SMC_SC6_168311      
OGLE-SMC-ECL-2544   NC   00:52:44.99 -71:53:21.2  SMC718.04.401    SMC102.3.7265   -                   
OGLE-SMC-ECL-2545   NC   00:52:45.06 -71:57:33.1  SMC719.28.17282  SMC102.2.10133  -                   
OGLE-SMC-ECL-2546   ELL  00:52:45.22 -72:43:54.3  SMC719.11.6765   SMC101.1.49327  SMC_SC6_158881      
OGLE-SMC-ECL-2547   NC   00:52:45.35 -72:53:46.3  SMC719.03.51096  SMC100.4.55446  -                   
OGLE-SMC-ECL-2548   NC   00:52:45.41 -72:17:02.6  SMC719.20.39922  SMC101.4.28026  -                   
OGLE-SMC-ECL-2549   NC   00:52:45.73 -73:29:52.9  SMC720.18.22723  SMC103.4.41655  -                   
OGLE-SMC-ECL-2550   NC   00:52:45.82 -73:22:10.5  SMC720.26.390    SMC100.1.15325  -                   
OGLE-SMC-ECL-2551   NC   00:52:45.93 -73:00:13.4  SMC719.03.4085   SMC100.3.56739  SMC_SC6_130170      
OGLE-SMC-ECL-2552   NC   00:52:46.03 -72:38:03.4  SMC719.11.38157  SMC101.2.14841  SMC_SC6_163428      
OGLE-SMC-ECL-2553   NC   00:52:46.04 -72:43:05.8  SMC719.11.1138   SMC101.1.47303  SMC_SC6_158247      
OGLE-SMC-ECL-2554   NC   00:52:46.08 -72:54:21.6  SMC719.03.46408  SMC100.4.54440  -                   
OGLE-SMC-ECL-2555   NC   00:52:46.31 -72:55:59.5  SMC719.03.49729  SMC100.4.21376  -                   
OGLE-SMC-ECL-2556   NC   00:52:46.83 -73:25:09.8  SMC720.26.3984   SMC100.1.17458  -                   
OGLE-SMC-ECL-2557   NC   00:52:46.97 -72:53:33.7  SMC719.03.51232  SMC100.4.55481  SMC_SC6_142123      
