OGLE-BLG-CEP-016  13.994 15.358   0.2954534 0.0000002  7000.11975  0.118  0.115 4.024  0.019 1.491  0.2339651 0.0000004  7000.13766  0.010  0.024   -    0.000   -    0.1950608 0.0000002  7000.08894  0.020  0.005   -    0.000   -  
OGLE-BLG-CEP-030  14.184 15.499   0.2303703 0.0000002  7000.20928  0.111  0.134 3.765  0.021 1.908  0.1829840 0.0000005  7000.07236  0.027  0.000   -    0.000   -    0.1521731 0.0000002  7000.10162  0.034  0.000   -    0.000   -  
OGLE-BLG-CEP-041  14.620 17.289   0.2396130 0.0000002  7000.12216  0.130  0.131 3.974  0.050 1.479  0.1911670 0.0000004  7000.12926  0.036  0.057   -    0.000   -    0.1593769 0.0000003  7000.03467  0.044  0.097 3.991  0.056 0.810
