OGLE-LMC-CEP-1381  16.325 16.982   1.5692563 0.0000134  6001.54501  0.069  0.091 4.379  0.000   -    1.1419150 0.0000028  6000.36064  0.170  0.167 4.363  0.021 2.174
OGLE-LMC-CEP-1443  16.381 17.041   1.3555082 0.0000092  6000.28628  0.220  0.213 4.281  0.036 1.888  0.9871127 0.0000053  6000.70962  0.194  0.208 4.260  0.064 2.281
OGLE-LMC-CEP-1624  14.599 15.222   4.8416734 0.0000314  6003.71671  0.197  0.152 4.578  0.024 2.817  3.4536200 0.0000272  6001.67770  0.119  0.088 3.511  0.025 0.420
OGLE-LMC-CEP-1717  15.041 15.685   3.3215123 0.0000174  6001.11473  0.223  0.179 4.425  0.037 2.608  2.3472549 0.0000119  6000.34458  0.166  0.106 4.957  0.000   -  
OGLE-LMC-CEP-1770  17.413 18.316   1.0224548 0.0000077  6000.55453  0.206  0.133 3.903  0.088 0.666  0.7537128 0.0000028  6000.17171  0.238  0.164 4.082  0.090 1.769
OGLE-LMC-CEP-1825  15.484    -     2.7980738 0.0000618  6001.63103  0.271  0.068 5.166  0.159 2.287  2.0108504 0.0000057  6000.40039  0.167  0.140 5.198  0.039 4.289
OGLE-LMC-CEP-1989  15.335 15.981   2.9355605 0.0000233  6000.82108  0.267  0.237 4.461  0.068 2.683  2.1070446 0.0000195  6001.26227  0.193  0.124 5.140  0.025 4.467
OGLE-LMC-CEP-2029  15.398 16.091   2.8493026 0.0000221  6002.64635  0.348  0.284 4.464  0.091 2.639  2.0322442 0.0000226  6001.99223  0.177  0.156 5.127  0.055 3.169
OGLE-LMC-CEP-2037  14.998 15.644   3.4336801 0.0000236  6000.03904  0.309  0.265 4.466  0.085 2.748  2.4408838 0.0000225  6001.92805  0.156  0.115 5.286  0.024 3.454
OGLE-LMC-CEP-2067  16.523    -     1.2817335 0.0000125  6000.08434  0.108  0.088 4.144  0.000   -     0.9385612 0.0000033  6000.63753  0.205  0.206 4.134  0.078 2.062
OGLE-LMC-CEP-2071  16.251 16.949   1.5468854 0.0000101  6000.64861  0.186  0.186 4.295  0.035 2.965  1.1207670 0.0000052  6000.47581  0.185  0.209 4.422  0.045 2.777
OGLE-LMC-CEP-2149  15.216 15.972   3.4049710 0.0000243  6000.85649  0.176  0.137 4.570  0.019 2.830  2.4374321 0.0000099  6000.07610  0.217  0.099 5.245  0.023 4.179
OGLE-LMC-CEP-2227  15.010 15.694   3.6856769 0.0000298  6003.08156  0.257  0.206 4.502  0.044 2.826  2.6405179 0.0000192  6000.68125  0.203  0.083 5.155  0.015 4.291
OGLE-LMC-CEP-2241  15.006 15.665   3.4467819 0.0000185  6000.12619  0.234  0.202 4.421  0.051 2.798  2.4557702 0.0000147  6000.02402  0.157  0.088 5.255  0.016 3.563
OGLE-LMC-CEP-2351  15.916 16.691   2.3696511 0.0000225  6001.14250  0.245  0.227 4.504  0.050 2.651  1.7091187 0.0000128  6000.42120  0.217  0.221 5.064  0.074 3.525
OGLE-LMC-CEP-2373  15.389 16.099   2.9369680 0.0000221  6001.37911  0.297  0.234 4.429  0.060 2.490  2.1007048 0.0000188  6000.79354  0.193  0.147 5.026  0.027 3.485
OGLE-LMC-CEP-2404  16.103 16.809   1.8840783 0.0000115  6001.28174  0.108  0.094 4.428  0.000   -    1.3617046 0.0000032  6001.07658  0.187  0.167 4.479  0.032 2.572
OGLE-LMC-CEP-2410  15.245 16.034   3.3903800 0.0000257  6000.61501  0.153  0.114 4.625  0.028 0.732  2.4236852 0.0000083  6000.09828  0.217  0.093 5.289  0.030 4.057
OGLE-LMC-CEP-2461  15.035 15.765   3.6419148 0.0000338  6000.31710  0.271  0.216 4.474  0.057 2.870  2.6118153 0.0000227  6000.53741  0.201  0.105 5.276  0.026 3.575
OGLE-LMC-CEP-2487  16.279 16.944   1.6136741 0.0000121  6000.31683  0.105  0.098 4.354  0.000   -    1.1736867 0.0000036  6000.25958  0.194  0.189 4.357  0.034 2.255
OGLE-LMC-CEP-2527  15.346 16.192   3.4551136 0.0000218  6002.87987  0.224  0.176 4.479  0.038 2.567  2.4675168 0.0000141  6000.94740  0.185  0.087 5.120  0.000   -  
OGLE-LMC-CEP-2569  15.595 16.360   2.7266897 0.0000167  6000.34907  0.147  0.141 4.641  0.020   -    1.9534467 0.0000069  6001.75902  0.185  0.127 4.822  0.019 4.487
OGLE-LMC-CEP-2603  16.105 16.886   1.7860086 0.0000092  6001.67228  0.161  0.199 4.262  0.042 2.219  1.2992181 0.0000059  6001.09042  0.133  0.139 4.125  0.042 1.697
OGLE-LMC-CEP-2665  15.227    -     3.5643383 0.0000096  6000.77414  0.192  0.490 1.407  0.255 1.431  2.5542447 0.0000080  6002.49750  0.180  0.047 4.793  0.022 4.824
OGLE-LMC-CEP-2802  16.466 17.119   1.2851436 0.0000080  6000.79084  0.234  0.230 4.315  0.054 2.198  0.9375943 0.0000057  6000.43187  0.202  0.190 4.535  0.042 2.965
OGLE-LMC-CEP-2882  16.569 17.395   1.4986891 0.0000114  6001.23287  0.103  0.104 4.368  0.000   -    1.0886801 0.0000029  6001.02779  0.185  0.202 4.209  0.063 2.254
OGLE-LMC-CEP-2924  16.238 16.925   1.4714039 0.0000101  6000.97269  0.379  0.324 4.157  0.101 1.777  1.0732045 0.0000116  6000.46073  0.231  0.154 4.496  0.000   -  
OGLE-LMC-CEP-3099  16.296 16.944   1.5709541 0.0000133  6000.23487  0.078  0.127 4.357  0.000   -    1.1420031 0.0000029  6000.27151  0.184  0.207 4.285  0.059 2.041
OGLE-LMC-CEP-3190  16.948 18.168   1.7729538 0.0000162  6001.02821  0.114  0.101 4.330  0.000   -    1.2846381 0.0000051  6000.43151  0.187  0.201 4.488  0.046 2.551
OGLE-LMC-CEP-3217  17.122 18.002   1.0274126 0.0000032  6000.90839  0.383  0.303 4.172  0.110 2.009  0.7555250 0.0000041  6000.17093  0.191  0.129 4.797  0.000   -  
OGLE-LMC-CEP-3229  16.093 16.785   1.8291771 0.0000146  6000.84618  0.249  0.237 4.381  0.072 2.633  1.3258806 0.0000096  6000.56758  0.216  0.230 4.849  0.085 3.177
OGLE-LMC-CEP-3272  16.141 16.808   1.6838484 0.0000100  6001.30593  0.264  0.249 4.305  0.084 2.597  1.2216125 0.0000072  6000.51580  0.191  0.177 4.513  0.048 2.015
OGLE-LMC-CEP-3422  16.262 16.974   1.7180987 0.0000192  6000.66691  0.120  0.132 4.459  0.000   -    1.2457366 0.0000073  6000.09703  0.191  0.203 4.460  0.052 2.343
OGLE-LMC-CEP-3443  15.082 15.794   3.4581770 0.0004457  6002.94792  0.008  0.000   -    0.000   -    2.5136714 0.0000097  6001.50936  0.204  0.052 5.047  0.026 5.321
OGLE-LMC-CEP-3445  16.306 17.058   1.4627320 0.0000137  6000.99540  0.118  0.149 4.469  0.000   -    1.0671084 0.0000039  6000.92453  0.177  0.237 4.150  0.067 2.094
OGLE-LMC-CEP-3451  16.145 16.845   1.7303933 0.0000121  6000.78915  0.193  0.178 4.322  0.032 3.069  1.2555308 0.0000063  6000.41509  0.192  0.212 4.312  0.031 1.581
OGLE-LMC-CEP-3476  16.160 16.854   1.6442818 0.0000126  6000.90919  0.281  0.242 4.417  0.078 2.265  1.1943008 0.0000098  6000.33560  0.201  0.181 4.527  0.027 1.291
OGLE-LMC-CEP-3483  16.246 16.947   1.7620158 0.0000709  6000.91930  0.015  0.000   -    0.000   -    1.2748570 0.0000029  6001.20716  0.174  0.176 4.284  0.028 2.344
OGLE-LMC-CEP-3508  16.158 16.795   1.5608527 0.0000120  6001.35022  0.251  0.198 4.224  0.050 2.223  1.1354777 0.0000071  6000.24596  0.214  0.186 4.369  0.050 2.534
OGLE-LMC-CEP-3514  16.099 16.776   1.8119860 0.0000193  6001.17168  0.088  0.092 3.835  0.000   -    1.3117424 0.0000052  6000.16761  0.173  0.188 4.314  0.031 2.288
OGLE-LMC-CEP-3648  16.089 16.781   1.7678511 0.0000142  6000.24092  0.082  0.072 4.243  0.051 2.341  1.2801062 0.0000035  6001.13844  0.172  0.168 4.329  0.026 2.646
OGLE-LMC-CEP-3691  14.963 15.651   3.5630653 0.0000282  6000.66818  0.186  0.164 4.521  0.021 2.900  2.5503598 0.0000144  6000.43359  0.203  0.068 5.103  0.013 4.281
