OGLE-LMC-ECL-00051  19.842 20.263    1.7408612  7000.0964  0.864 0.442
OGLE-LMC-ECL-00052  18.419 19.829    3.7086706  7002.8717  0.389 0.172
OGLE-LMC-ECL-00053  19.211 19.471    5.3285747  7001.8096  0.582 0.187
OGLE-LMC-ECL-00054  19.237 19.446    3.8375911  7000.0899  2.085 0.131
OGLE-LMC-ECL-00055  19.552 20.113    3.1583115  7002.0835  0.685 0.340
OGLE-LMC-ECL-00056  17.867 17.890    7.0748452  7004.3513  0.272 0.244
OGLE-LMC-ECL-00057  19.238 20.546    0.7134408  7000.4310  0.990 0.371
OGLE-LMC-ECL-00058  18.515 18.499    4.8911446  7004.4275  0.109 0.079
OGLE-LMC-ECL-00059  17.956 18.096    2.6181724  7002.5730  0.250 0.062
OGLE-LMC-ECL-00060  18.943 19.838   33.7689700  7029.3590  0.458 0.178
OGLE-LMC-ECL-00061  19.462 20.025    1.6761095  7001.0697  0.973 0.624
OGLE-LMC-ECL-00062  18.204 18.911    0.9273198  7000.0240  0.287 0.092
OGLE-LMC-ECL-00063  18.578 19.473    7.3490320  7004.9190  0.366 0.220
OGLE-LMC-ECL-00064  19.662 20.056    8.4806542  7002.7764  0.433 0.320
OGLE-LMC-ECL-00065  20.102 20.446    2.7851734  7000.7943  1.029 0.218
OGLE-LMC-ECL-00066  18.888 18.902    2.8629307  7002.0467  0.423 0.181
OGLE-LMC-ECL-00067  18.135 19.257   48.3654825  7008.9197  0.055 0.051
OGLE-LMC-ECL-00068  19.200 19.482    2.8073207  7001.8398  2.128 0.131
OGLE-LMC-ECL-00069  19.432 20.053    4.4320933  7003.0678  0.580 0.186
OGLE-LMC-ECL-00070  16.956 18.020    6.5969965  7003.8596  0.050 0.024
OGLE-LMC-ECL-00071  13.569 14.574    0.3505078  7000.1596  0.590 0.536
OGLE-LMC-ECL-00072  16.207 18.846    2.4915285  7001.6131  0.037 0.008
OGLE-LMC-ECL-00073  17.467 19.276    3.2640919  7002.3809  0.168 0.053
OGLE-LMC-ECL-00074  18.143 19.096    3.0263941  7000.8584  0.236 0.054
OGLE-LMC-ECL-00075  19.535 19.828    3.3119805  7002.0115  1.033 0.276
OGLE-LMC-ECL-00076  15.601 16.444   14.4985009  7012.2078  0.028 0.013
OGLE-LMC-ECL-00077  19.383 19.398    2.8485469  7000.5588  0.583 0.505
OGLE-LMC-ECL-00078  19.752 19.948    1.3368511  7000.0979  1.127 0.543
